Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
ES1 0 onwind,21,0.0,0.0,0.0002654061226192868,0.0002654061226192868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES1 0 solar,21,0.0,0.0,5999.280389740585,5999.280389740585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES1 1 CCGT,22,917.934,475.7067290079001,3.2201439049729083e-6,442.22727421224374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES1 1 OCGT,22,3294.9473708160094,3294.9384421048253,9.458015056962635e-7,0.008929656985845469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES1 1 coal,22,1120.7,1120.699517679681,0.0,0.00048232031901740413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES1 1 lignite,22,968.246870581198,968.2464789614808,0.0,0.0003916197172104674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES1 1 nuclear,22,1987.5,2.2429857039936263e-6,0.0,1987.4999977570142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES1 1 onwind,22,0.0,0.0,49740.44505037688,49740.44505037688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES1 1 solar,22,0.0,0.0,9521.844976251688,9521.844976251688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES1 2 CCGT,23,5616.646000000001,2696.3261977474885,5.594043096111547e-8,2920.319802308452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES1 2 biomass,23,20.0,4.9820672479772494e-6,0.0,19.99999501793275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES1 2 coal,23,543.0208674157096,543.0204030122899,0.0,0.0004644034198308944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES1 2 lignite,23,298.70757392646846,298.7072047651625,0.0,0.00036916130596864605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
