Region,Resource,Zone,Cluster,AnnualSum
GB0 9,GB0 9 onwind,62,0,9.1925784e7
GB0 9,GB0 9 solar,62,0,1.1451713e7
GB5 0,GB5 0 OCGT,63,0,5.698989e6
GB5 0,GB5 0 coal,63,0,0.69130814
GB5 0,GB5 0 offwind-ac,63,0,1.3996011
GB5 0,GB5 0 offwind-dc,63,0,4.3615184e8
GB5 0,GB5 0 onwind,63,0,9.393811e7
GB5 0,GB5 0 ror,63,0,1.6099083e7
GB5 0,GB5 0 solar,63,0,9.132055e6
IT1 0,IT1 0 CCGT,64,0,1.66998e8
IT1 0,IT1 0 OCGT,64,0,10.829683
IT1 0,IT1 0 biomass,64,0,3.0703862e7
IT1 0,IT1 0 onwind,64,0,0.9199405
IT1 0,IT1 0 ror,64,0,1.4940014e8
IT1 0,IT1 0 solar,64,0,9.3217125
IT1 1,IT1 1 CCGT,65,0,8.0012435e8
IT1 1,IT1 1 OCGT,65,0,2.43737e7
IT1 1,IT1 1 biomass,65,0,5.4361692e7
IT1 1,IT1 1 coal,65,0,1.2034278
IT1 1,IT1 1 geothermal,65,0,1.2243818e7
IT1 1,IT1 1 oil,65,0,229511.1
IT1 1,IT1 1 onwind,65,0,0.15409647
IT1 1,IT1 1 ror,65,0,2.5463333e8
IT1 1,IT1 1 solar,65,0,1.2884452e8
IT1 10,IT1 10 CCGT,66,0,7.206e7
IT1 10,IT1 10 OCGT,66,0,3.7575972e7
IT1 10,IT1 10 biomass,66,0,1.295119e8
IT1 10,IT1 10 coal,66,0,1.3749571
IT1 10,IT1 10 geothermal,66,0,1.8656242e8
IT1 10,IT1 10 offwind-ac,66,0,0.8749435
IT1 10,IT1 10 oil,66,0,361871.6
IT1 10,IT1 10 onwind,66,0,241095.69
IT1 10,IT1 10 ror,66,0,6.56459e7
IT1 10,IT1 10 solar,66,0,1.284735e9
IT1 11,IT1 11 CCGT,67,0,5.0291206e8
IT1 11,IT1 11 OCGT,67,0,1.8250488e7
IT1 11,IT1 11 biomass,67,0,7.222238e7
IT1 11,IT1 11 geothermal,67,0,1.2418991e7
IT1 11,IT1 11 offwind-ac,67,0,0.57451856
IT1 11,IT1 11 offwind-dc,67,0,1.0852056
IT1 11,IT1 11 onwind,67,0,1.2413235
IT1 11,IT1 11 ror,67,0,3.6543522e6
IT1 11,IT1 11 solar,67,0,10.559587
IT1 2,IT1 2 CCGT,68,0,7.410882e7
IT1 2,IT1 2 OCGT,68,0,52.128803
IT1 2,IT1 2 offwind-ac,68,0,0.42153743
IT1 2,IT1 2 onwind,68,0,0.16058803
IT1 2,IT1 2 ror,68,0,5.090453e7
IT1 2,IT1 2 solar,68,0,2.9703245e8
IT1 3,IT1 3 CCGT,69,0,2.2161557e8
IT1 3,IT1 3 OCGT,69,0,1.6362894e6
IT1 3,IT1 3 coal,69,0,1.4073898
IT1 3,IT1 3 offwind-ac,69,0,0.3091892
IT1 3,IT1 3 onwind,69,0,0.05501794
IT1 3,IT1 3 ror,69,0,1.9535262e8
